"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability"
"1645",10715,"Looney Tunes: Back in Action",2003-11-14,2003,80000000,68500000,3.0277,NA,NA,-131500000,FALSE,116807348.13137,136417340.883352,-224236004.07701,35.3235907639965
"1646",9562,"Timeline",2003-11-26,2003,80000000,43935763,2.4933,NA,NA,-156064237,FALSE,74919999.4767647,136417340.883352,-266123352.731616,34.8794856540895
"1647",2289,"Cold Mountain",2003-12-24,2003,79000000,173013509,3.6193,NA,NA,-24486491,FALSE,295025535.433474,134712124.12231,-41754774.8723017,36.2375479146758
"1648",8698,"The League of Extraordinary Gentlemen",2003-07-11,2003,78000000,179265204,3.9301,NA,NA,-15734796,FALSE,305686030.532396,133006907.361268,-26831237.8707751,36.2603055067104
"1649",9480,"Daredevil",2003-02-14,2003,78000000,179179718,4.8529,NA,NA,-15820282,FALSE,305540258.372362,133006907.361268,-26977010.0308095,36.2598285240758
"1650",584,"2 Fast 2 Furious",2003-06-05,2003,76000000,236350661,1.6132,9485,"The Fast and the Furious Collection",46350661,TRUE,403029108.620533,129596473.839185,79037924.0225713,36.5107802782759
"1651",9506,"Anger Management",2003-04-11,2003,75000000,195745823,3.4517,NA,NA,8245823,FALSE,333789058.283542,127891257.078143,14060915.5881848,36.3090354937921
"1652",9567,"Tears of the Sun",2003-03-07,2003,75000000,86500000,4.7789,NA,NA,-1.01e+08,FALSE,147501249.830125,127891257.078143,-172226892.865232,35.4923629115285
"1653",11375,"Hollywood Homicide",2003-06-09,2003,75000000,51142659,1.2532,NA,NA,-136357341,FALSE,87209319.3310505,127891257.078143,-232518823.364306,34.9668374606269
"1654",11820,"Mona Lisa Smile",2003-12-19,2003,72300000,141337989,2.576,NA,NA,-39412011,FALSE,241011907.814756,123287171.82333,-67206021.7435679,35.9467086202782
"1655",587,"Big Fish",2003-12-04,2003,70000000,123200000,5.9691,NA,NA,-51800000,FALSE,210082704.960362,119365173.272933,-88330228.2219706,35.7770346772032
"1656",6171,"Dreamcatcher",2003-03-21,2003,68000000,81240206,4.8024,NA,NA,-88759794,FALSE,138532160.941697,115954739.750849,-151354688.435427,35.3316483616362
"1657",7270,"Matchstick Men",2003-09-12,2003,62000000,65565672,2.0678,NA,NA,-89434328,FALSE,111803682.843376,105723439.184598,-152504915.118119,35.0249170354012
"1658",9654,"The Italian Job",2003-05-30,2003,60000000,176070171,6.4121,NA,NA,26070171,FALSE,300237806.708714,102313005.662514,44455292.5524285,35.979957560719
"1659",10708,"Daddy Day Care",2003-05-09,2003,60000000,164433867,3.8077,228887,"Daddy Day Camp Collection",14433867,TRUE,280395386.091335,102313005.662514,24612871.9350496,35.9115834113324
"1660",11775,"Intolerable Cruelty",2003-10-10,2003,60000000,119940815,2.1657,NA,NA,-30059185,FALSE,204525088.071026,102313005.662514,-51257426.0852593,35.596073359058
"1661",9620,"Paycheck",2003-12-25,2003,60000000,117248958,2.4348,NA,NA,-32751042,FALSE,199934888.396298,102313005.662514,-55847625.7599873,35.5733744665698
"1662",10628,"Kangaroo Jack",2003-01-17,2003,60000000,88900000,1.8579,666953,"Kangaroo Jack Collection",-61100000,TRUE,151593770.056625,102313005.662514,-104188744.09966,35.2965870887964
"1663",14411,"Sinbad: Legend of the Seven Seas",2003-07-02,2003,60000000,80767884,4.2353,NA,NA,-69232116,FALSE,137726749.550688,102313005.662514,-118055764.605597,35.2006543575418
"1664",11329,"Runaway Jury",2003-01-16,2003,60000000,80154140,2.5748,NA,NA,-69845860,FALSE,136680182.994899,102313005.662514,-119102331.161386,35.1930264771484
"1665",9341,"The Core",2003-03-28,2003,60000000,74208267,4.8629,NA,NA,-75791733,FALSE,126541180.696273,102313005.662514,-129241333.460013,35.115950505338
"1666",8273,"American Wedding",2003-08-01,2003,55000000,231449203,6.0195,2806,"American Pie Collection",93949203,TRUE,394671060.28539,93786921.8573047,160203755.642128,36.1664239932499
"1667",1792,"Stuck on You",2003-12-10,2003,55000000,65784503,1.6576,NA,NA,-71715497,FALSE,112176837.132411,93786921.8573047,-122290467.51085,34.9084478631624
"1668",9919,"How to Lose a Guy in 10 Days",2003-02-07,2003,50000000,177500000,5.4313,NA,NA,52500000,FALSE,302675975.084938,85260838.0520952,89523879.9546999,35.805723998398
"1669",6038,"Shanghai Knights",2003-02-06,2003,50000000,88323487,3.4924,59567,"Shanghai Noon Collection",-36676513,TRUE,150610690.426067,85260838.0520952,-62541404.7041713,35.1077594526631
"1670",2116,"Out of Time",2003-10-03,2003,50000000,55495563,2.0555,NA,NA,-69504437,FALSE,94631964.1910569,85260838.0520952,-118520130.939181,34.6430564610931
"1671",10782,"Basic",2003-04-18,2003,50000000,42792561,1.5385,NA,NA,-82207439,FALSE,72970592.2651081,85260838.0520952,-140181502.86513,34.3831176685526
"1672",1647,"The Recruit",2003-01-31,2003,46000000,101200000,1.793,NA,NA,-13800000,FALSE,172567936.217441,78439971.0079275,-23531991.3023782,35.1604705373969
"1673",558,"Spider-Man 2",2004-06-25,2004,200000000,788976453,5.8238,556,"Spider-Man Collection",288976453,TRUE,1310296142.605,332150886.790788,479918925.628032,38.6837842268965
"1674",652,"Troy",2004-05-13,2004,175000000,497409852,11.8473,NA,NA,59909852,FALSE,826075617.201373,290632025.94194,99495552.3465242,38.0889306961474
"1675",5255,"The Polar Express",2004-11-10,2004,165000000,318432432,7.928,1234824,"The Polar Express Collection",-94067568,TRUE,528838073.358737,274024481.6024,-156223130.647264,37.5840861660344
"1676",7131,"Van Helsing",2004-05-03,2004,160000000,300257475,10.8794,NA,NA,-99742525,FALSE,498653932.934064,265720709.43263,-165647840.647512,37.4945445558585
"1677",1966,"Alexander",2004-11-21,2004,155000000,167298192,4.4302,NA,NA,-220201808,FALSE,277841214.156478,257416937.262861,-365701129.000674,36.8779333019744
"1678",809,"Shrek 2",2004-05-19,2004,150000000,935454538,13.1508,2150,"Shrek Collection",560454538,TRUE,1553560271.74583,249113165.093091,930777359.013107,38.5663982262115
"1679",11774,"Lemony Snicket's A Series of Unfortunate Events",2004-12-16,2004,140000000,209073645,3.7046,NA,NA,-140926355,FALSE,347219982.956662,232505620.753552,-234044068.927217,36.9990593649824
"1680",673,"Harry Potter and the Prisoner of Azkaban",2004-05-31,2004,130000000,789804554,19.2406,1241,"Harry Potter Collection",464804554,TRUE,1311671415.01251,215898076.414012,771926223.977484,38.2540503493626
"1681",435,"The Day After Tomorrow",2004-05-26,2004,125000000,552639571,6.1246,NA,NA,240139571,FALSE,917798617.916654,207594304.244243,398812857.306047,37.8577501400408
"1682",2048,"I, Robot",2004-07-15,2004,120000000,347234916,7.0889,NA,NA,47234916,FALSE,576671926.370624,199290532.074473,78445596.1844419,37.3522236690825
"1683",9477,"King Arthur",2004-07-07,2004,120000000,203567857,3.9544,NA,NA,-96432143,FALSE,338076221.123252,199290532.074473,-160150109.06293,36.8182215257686
"1684",163,"Ocean's Twelve",2004-12-09,2004,110000000,362744280,5.7971,304,"Ocean's Collection",87744280,TRUE,602429171.40143,182682987.734933,145721702.064096,37.3089088730512
"1685",2567,"The Aviator",2004-12-17,2004,110000000,213719942,9.3189,NA,NA,-61280058,FALSE,354936341.300879,182682987.734933,-101771128.036455,36.7798772255532
"1686",13700,"Home on the Range",2004-04-02,2004,110000000,145358062,4.9109,NA,NA,-129641938,FALSE,241404045.977452,182682987.734933,-215303423.359882,36.3944108414298
"1687",10204,"Around the World in 80 Days",2004-06-16,2004,110000000,72178895,3.2907,NA,NA,-202821105,FALSE,119871419.909146,182682987.734933,-336836049.428188,35.6943584399944
"1688",2789,"The Chronicles of Riddick",2004-06-11,2004,105000000,115772733,2.2298,2794,"The Chronicles of Riddick Collection",-146727267,TRUE,192270079.660716,174379215.565164,-243677959.252194,36.120319805303
"1689",2059,"National Treasure",2004-11-19,2004,100000000,347500000,5.9028,52984,"National Treasure Collection",97500000,TRUE,577112165.798994,166075443.395394,161923557.310509,37.1706652350473
"1690",2023,"Hidalgo",2004-02-04,2004,100000000,108103450,2.2505,NA,NA,-141896550,FALSE,179533283.913218,166075443.395394,-235655324.575267,36.002989209072
"1691",314,"Catwoman",2004-07-22,2004,100000000,82102379,3.533,NA,NA,-167897621,FALSE,136351889.962417,166075443.395394,-278836718.526068,35.7278675629385
"1692",9806,"The Incredibles",2004-11-05,2004,92000000,631442092,12.4753,468222,"The Incredibles Collection",401442092,TRUE,1048670254.07415,152789407.923763,666696734.264746,37.6845251995603
"1693",9890,"The Stepford Wives",2004-06-10,2004,90000000,1.02e+08,1.9577,NA,NA,-1.23e+08,FALSE,169396952.263302,149467899.055855,-204272795.376335,35.8395128676689
"1694",693,"Meet the Fockers",2004-12-22,2004,80000000,516642939,4.0093,51509,"Meet the Parents Collection",316642939,TRUE,858017051.715245,132860354.716315,525866164.924457,37.3441090144028
"1695",11024,"Scooby-Doo 2: Monsters Unleashed",2004-03-24,2004,80000000,181466833,2.7952,86860,"Scooby-Doo Collection",-18533167,TRUE,301371847.520329,132860354.716315,-30779039.2704588,36.2978299174425
"1696",14462,"The Manchurian Candidate",2004-07-30,2004,80000000,96105964,2.1294,NA,NA,-103894036,FALSE,159608405.842418,132860354.716315,-172542480.94837,35.6622083931327
"1697",11026,"Exorcist: The Beginning",2004-08-20,2004,80000000,78000586,1.4768,12263,"The Exorcist Collection",-121999414,TRUE,129539819.050506,132860354.716315,-202611067.740282,35.4534733582102
"1698",2539,"Spanglish",2004-12-17,2004,80000000,55470154,2.0992,NA,NA,-144529846,FALSE,92122304.2076079,132860354.716315,-240028582.58318,35.112602129067
"1699",10555,"Shark Tale",2004-09-20,2004,75000000,367300000,6.6069,NA,NA,179800000,FALSE,609995103.591282,124556582.546546,298603647.224919,36.9383974504163
"1700",2502,"The Bourne Supremacy",2004-07-23,2004,75000000,288500217,7.996,31562,"The Bourne Collection",101000217,TRUE,479128014.579424,124556582.546546,167736558.21306,36.696914335705
"1701",1824,"50 First Dates",2004-02-13,2004,75000000,196482882,6.7046,NA,NA,8982882,FALSE,326309817.477549,124556582.546546,14918361.111185,36.3127938106015
"1702",1997,"Two Brothers",2004-04-07,2004,74500000,62172050,2.6692,NA,NA,-124077950,FALSE,103252507.705506,123726205.329569,-206063005.618415,35.1554350512808
"1703",395,"AVP: Alien vs. Predator",2004-08-12,2004,70000000,177427090,7.0947,115762,"AVP Collection",2427090,TRUE,294662826.421045,116252810.376776,4030800.47910523,36.1417853900706
"1704",9833,"The Phantom of the Opera",2004-12-08,2004,70000000,154674241,8.1016,NA,NA,-20325759,FALSE,256875931.55921,116252810.376776,-33756094.3827292,36.0045468604456
"1705",9509,"Man on Fire",2004-04-23,2004,70000000,130300000,12.1914,NA,NA,-44700000,FALSE,216396302.744198,116252810.376776,-74235723.1977412,35.8330651102345
"1706",5137,"Sky Captain and the World of Tomorrow",2004-09-17,2004,70000000,57958696,1.6687,NA,NA,-117041304,FALSE,96255161.3681885,116252810.376776,-194376864.573751,35.0229562450285
"1707",1487,"Hellboy",2004-04-02,2004,66000000,99318987,6.0516,17235,"Hellboy Collection",-65681013,TRUE,164944448.036064,109609792.64096,-109080033.566336,35.5027218873132
"1708",1538,"Collateral",2004-08-04,2004,65000000,220239925,5.8564,NA,NA,57739925,FALSE,365764431.977433,107949038.207006,95891836.459918,36.2838351742467
"1709",36648,"Blade: Trinity",2004-12-08,2004,65000000,128905366,4.8665,735,"Blade Collection",-33594634,TRUE,214080158.144956,107949038.207006,-55792437.3725598,35.7481961921986
"1710",6947,"The Village",2004-07-30,2004,60000000,256700000,4.0996,NA,NA,106700000,FALSE,426315663.195976,99645266.0372364,177202498.102885,36.3569830341536
"1711",594,"The Terminal",2004-06-17,2004,60000000,219417255,6.4202,NA,NA,69417255,FALSE,364398179.127252,99645266.0372364,115285014.034161,36.2000501373333
"1712",9384,"Starsky & Hutch",2004-03-05,2004,60000000,170300000,2.9811,NA,NA,20300000,FALSE,282826480.102356,99645266.0372364,33713315.009265,35.9466365339451
"1713",11128,"Ladder 49",2004-10-01,2004,60000000,100572044,1.6876,NA,NA,-49427956,FALSE,167025468.004811,99645266.0372364,-82087697.0882803,35.4199492726787
"1714",10589,"After the Sunset",2004-11-12,2004,60000000,61300000,3.7079,NA,NA,-88700000,FALSE,101804246.801377,99645266.0372364,-147308918.291715,34.9248547892187
"1715",8920,"Garfield",2004-06-10,2004,50000000,200800000,8.0853,86115,"Garfield (Live-Action/CGI) Collection",75800000,TRUE,333479490.337951,83037721.697697,125885186.093709,35.9290627773001
"1716",4380,"Shall We Dance?",2004-10-15,2004,50000000,170128460,2.107,NA,NA,45128460,FALSE,282541594.286756,83037721.697697,74947290.042513,35.7633071882341
"1717",4599,"Raising Helen",2004-05-27,2004,50000000,49700000,1.4169,NA,NA,-75300000,FALSE,82539495.3675108,83037721.697697,-125054808.876732,34.5327583225851
"1718",11358,"Walking Tall",2004-04-02,2004,46000000,57223888,5.141,299748,"Walking Tall (Reboot) Collection",-57776112,TRUE,95034825.7240837,76394703.9618813,-95951934.1806195,34.5903432141269
"1719",1577,"Resident Evil: Apocalypse",2004-09-10,2004,45000000,129342769,5.6832,17255,"Resident Evil Collection",16842769,TRUE,214806577.11663,74733949.5279273,27971703.2968119,35.3838588783043
"1720",11081,"Taking Lives",2004-03-19,2004,45000000,65470529,4.1087,NA,NA,-47029471,FALSE,108730471.33006,74733949.5279273,-78104402.4897583,34.7029929762817
"1721",15045,"Fat Albert",2004-12-25,2004,45000000,48600000,7.4731,NA,NA,-63900000,FALSE,80712665.4901615,74733949.5279273,-106122208.329657,34.4050164047312
"1722",5966,"Along Came Polly",2004-01-16,2004,42000000,178300000,2.7902,NA,NA,73300000,FALSE,296112515.573988,69751686.2260655,121733300.008824,35.6358675272069
"1723",254,"King Kong",2005-12-12,2005,207000000,562363449,9.3599,NA,NA,44863449,FALSE,903300879.331527,332495439.300192,72062281.0810472,38.3795975245947
"1724",411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,2005,180000000,745013115,18.3519,420,"The Chronicles of Narnia Collection",295013115,TRUE,1196683395.9243,289126468.956689,473867223.532575,38.5210890571961
"1725",674,"Harry Potter and the Goblet of Fire",2005-11-16,2005,150000000,895921036,19.2074,1241,"Harry Potter Collection",520921036,TRUE,1439080475.57055,240938724.130574,836733665.244112,38.5232179577777
"1726",118,"Charlie and the Chocolate Factory",2005-07-13,2005,150000000,4.75e+08,12.1966,NA,NA,1e+08,FALSE,762972626.413484,240938724.130574,160625816.087049,37.8886804821853
"1727",272,"Batman Begins",2005-06-10,2005,150000000,374218673,13.3854,263,"The Dark Knight Collection",-781327,TRUE,601091797.456376,240938724.130574,-1255012.87005842,37.650205991868
"1728",9982,"Chicken Little",2005-11-04,2005,150000000,314400000,6.7445,NA,NA,-60600000,FALSE,505007565.777683,240938724.130574,-97339244.5487518,37.4760317387057
"1729",10048,"Stealth",2005-07-27,2005,135000000,76932943,2.8069,NA,NA,-260567057,FALSE,123574167.533534,216844851.717517,-418537961.760257,35.9629393347889
"1730",74,"War of the Worlds",2005-06-28,2005,132000000,603873119,7.2736,NA,NA,273873119,FALSE,969976125.524068,212026077.234905,439910932.436806,38.0008964146274
"1731",1495,"Kingdom of Heaven",2005-05-03,2005,130000000,218366336,14.7636,NA,NA,-106633664,FALSE,350752709.259388,208813560.913164,-171281193.023522,36.9684389273059
"1732",7364,"Sahara",2005-04-06,2005,130000000,119269486,4.4689,NA,NA,-205730514,FALSE,191577585.230329,208813560.913164,-330456317.052581,36.3636503555415
"1733",1635,"The Island",2005-07-21,2005,126000000,162949164,5.0711,NA,NA,-152050836,FALSE,261738424.482024,202388528.269682,-244232896.192181,36.6444505658682
"1734",1895,"Star Wars: Episode III - Revenge of the Sith",2005-05-17,2005,113000000,8.5e+08,10.0292,10,"Star Wars Collection",567500000,TRUE,1365319436.73992,181507172.178366,911551506.294004,38.1873545522511
"1735",787,"Mr. & Mrs. Smith",2005-06-07,2005,110000000,487287646,6.7971,NA,NA,212287646,FALSE,782709758.078872,176688397.695754,340988763.839486,37.6040653474357
"1736",9738,"Fantastic Four",2005-06-29,2005,100000000,333535934,7.1409,9744,"Fantastic Four Collection",83535934,TRUE,535744815.931062,160625816.087049,134180275.713439,37.1296511777197
"1737",561,"Constantine",2005-02-08,2005,100000000,230900000,10.1893,1025281,"Constantine Collection",-19100000,TRUE,370885009.344997,160625816.087049,-30679530.8726264,36.7618852864029
"1738",7552,"Fun with Dick and Jane",2005-12-21,2005,100000000,202026112,2.787,NA,NA,-47973888,FALSE,324506091.108936,160625816.087049,-77058449.108687,36.6282975264161
"1739",9291,"The Longest Yard",2005-05-27,2005,90000000,191466556,4.7709,NA,NA,-33533444,FALSE,307544718.108767,144563234.478344,-53863368.0870937,36.469253205456
"1740",921,"Cinderella Man",2005-06-02,2005,88000000,108539911,3.8705,NA,NA,-111460089,FALSE,174343117.823907,141350718.156603,-179033677.567601,35.8791851471933
"1741",4442,"The Brothers Grimm",2005-08-26,2005,88000000,105300000,4.2018,NA,NA,-114700000,FALSE,169138984.339663,141350718.156603,-184237811.051846,35.8488806176725
"1742",1904,"Memoirs of a Geisha",2005-12-06,2005,85000000,162242962,3.1693,NA,NA,-50257038,FALSE,260604081.756301,136531943.673992,-80725777.4286785,36.2464766176842
"1743",9722,"Bewitched",2005-06-21,2005,85000000,131426169,2.6579,NA,NA,-81073831,FALSE,211104356.508195,136531943.673992,-130225502.676785,36.0358268820176
"1744",10214,"Son of the Mask",2005-02-11,2005,84000000,59918422,3.4742,43072,"The Mask Collection",-150081578,TRUE,96244454.3239821,134925685.513121,-241069759.458821,35.2385311866464
"1745",179,"The Interpreter",2005-04-08,2005,80000000,162944923,1.984,NA,NA,-37055077,FALSE,261731612.341164,128500652.869639,-59520019.8329345,36.1901692667299
"1746",953,"Madagascar",2005-05-25,2005,75000000,542064525,15.4656,14740,"Madagascar Collection",354564525,TRUE,870695566.999637,120469362.065287,569522161.83642,37.32760354176
"1747",9928,"Robots",2005-03-10,2005,75000000,262511490,9.2069,NA,NA,75011490,FALSE,421661223.134773,120469362.065287,120487817.971555,36.602513350093
"1748",1656,"The Legend of Zorro",2005-10-24,2005,75000000,142400065,3.484,1657,"Zorro Collection",-45099935,TRUE,228731266.514739,120469362.065287,-72442138.6484787,35.9908589530291
"1749",25,"Jarhead",2005-11-04,2005,72000000,97076152,3.7076,285564,"Jarhead Collection",-82923848,TRUE,155929361.375904,115650587.582675,-133197107.580784,35.5668922457308
"1750",8488,"Hitch",2005-02-11,2005,70000000,371600000,6.8938,NA,NA,196600000,FALSE,596885532.579475,112438071.260934,315790354.427139,36.8810436330434
"1751",612,"Munich",2005-12-23,2005,70000000,130982129,3.7422,NA,NA,-44017871,FALSE,210391113.634442,112438071.260934,-70704064.5178946,35.8382865201515
"1752",2800,"Rumor Has It...",2005-12-22,2005,70000000,88900000,3.3313,NA,NA,-86100000,FALSE,142796350.501387,112438071.260934,-138298827.650949,35.4507377686236
"1753",6795,"Zathura: A Space Adventure",2005-11-06,2005,65000000,65079104,4.6866,NA,NA,-97420896,FALSE,104533841.90214,104406780.456582,-156483109.239316,35.0647211685355
"1754",8202,"Æon Flux",2005-11-30,2005,62000000,53321673,4.5761,NA,NA,-101678327,FALSE,85648372.4075178,99588005.9739705,-163321642.527409,34.8182076405119
"1755",9641,"Cheaper by the Dozen 2",2005-12-21,2005,60000000,129181830,2.6345,114783,"Cheaper by the Dozen (2003) Collection",-20818170,TRUE,207499368.673685,96375489.6522296,-33439355.4568893,35.6702958930601
"1756",11679,"xXx: State of the Union",2005-04-27,2005,60000000,71410636,5.3962,52785,"xXx Collection",-78589364,TRUE,114703916.847952,96375489.6522296,-126234807.282622,35.0775217681135
"1757",8814,"Doom",2005-10-20,2005,60000000,58100000,4.3156,634390,"Doom Collection",-91900000,TRUE,93323599.1465756,96375489.6522296,-147615124.983998,34.8712406101344
"1758",9007,"Just Like Heaven",2005-09-16,2005,58000000,102900000,3.4453,NA,NA,-42100000,FALSE,165283964.753574,93162973.3304886,-67623468.5726478,35.4089310374408
"1759",9621,"Elizabethtown",2005-10-14,2005,57000000,52164016,1.5273,NA,NA,-90335984,FALSE,83788876.403779,91556715.1696181,-145102911.520266,34.7121745604085
"1760",10022,"The Pacifier",2005-03-04,2005,56000000,198636868,5.0025,NA,NA,58636868,FALSE,319062090.274755,89950457.0087476,94185947.7528858,36.0315604486481
"1761",9315,"Flightplan",2005-09-22,2005,55000000,223387299,3.5949,NA,NA,85887299,FALSE,358817672.053567,88344198.8478771,137957174.933874,36.1309706011276
"1762",4551,"Be Cool",2005-03-04,2005,53000000,95200000,3.4534,91698,"Chili Palmer Collection",-37300000,TRUE,152915776.914871,85131682.5261361,-59913429.4004694,35.2410022394038
"1763",2026,"Hostage",2005-03-10,2005,52000000,77944725,2.4394,NA,NA,-52055275,FALSE,125199350.628056,83525424.3652656,-83614210.2851077,35.0219740242654
"1764",10320,"The Ring Two",2005-03-10,2005,50000000,161451538,2.6802,14563,"The Ring Collection",36451538,TRUE,259332850.497592,80312908.0435246,58550580.3887809,35.7109584128105
"1765",11451,"Herbie Fully Loaded",2005-06-22,2005,50000000,144100000,3.8917,12087,"Herbie Collection",19100000,TRUE,231461800.981438,80312908.0435246,30679530.8726264,35.597260892488
"1766",6519,"The Dukes of Hazzard",2005-08-05,2005,50000000,110803676,4.7703,332357,"The Dukes of Hazzard (Reboot) Collection",-14196324,TRUE,177979308.82945,80312908.0435246,-22802961.2793616,35.3345133401407
"1767",7453,"The Hitchhiker's Guide to the Galaxy",2005-04-28,2005,50000000,104500000,4.1076,NA,NA,-20500000,FALSE,167853977.810966,80312908.0435246,-32928292.2978451,35.2759404608874
"1768",231,"Syriana",2005-11-23,2005,50000000,93974620,2.7384,NA,NA,-31025380,FALSE,150947500.289703,80312908.0435246,-49834769.8191082,35.169778135296
"1769",1830,"Lord of War",2005-09-16,2005,50000000,72600000,5.1011,1245317,"Lord of War Collection",-52400000,TRUE,116614342.479198,80312908.0435246,-84167927.6296138,34.9117183113133
"1770",14199,"The Adventures of Sharkboy and Lavagirl",2005-06-10,2005,50000000,7.2e+07,4.4415,727089,"Sharkboy and Lavagirl Collection",-5.3e+07,TRUE,115650587.582675,80312908.0435246,-85131682.5261361,34.9034195084986
"1771",8292,"Four Brothers",2005-08-11,2005,45000000,92374674,3.9231,NA,NA,-20125326,FALSE,148377573.970251,72281617.2391722,-32326469.1276791,35.0472457239935
"1772",13499,"Yours, Mine & Ours",2005-11-23,2005,45000000,72028752,3.1608,NA,NA,-40471248,FALSE,115696770.717317,72281617.2391722,-65007272.3806136,34.7984582464618
"1773",1452,"Superman Returns",2006-06-28,2006,223000000,391081192,5.3219,NA,NA,-166418808,FALSE,608546002.350077,347001495.597536,-258957736.643763,38.0908173461171
"1774",36668,"X-Men: The Last Stand",2006-05-24,2006,210000000,459359555,0.393,748,"X-Men Collection",-65640445,TRUE,714791267.273627,326772708.858666,-102140504.873039,38.191671162405
"1775",58,"Pirates of the Caribbean: Dead Man's Chest",2006-07-06,2006,200000000,1066179747,13.4594,295,"Pirates of the Caribbean Collection",566179747,TRUE,1659040209.79732,311212103.67492,881009950.610021,38.9848849593126
"1776",503,"Poseidon",2006-05-03,2006,160000000,181700000,5.013,NA,NA,-218300000,FALSE,282736196.188665,248969682.939936,-339688011.161176,36.9922611746903
"1777",36557,"Casino Royale",2006-11-14,2006,150000000,599045960,12.6916,645,"James Bond Collection",224045960,TRUE,932151767.047811,233409077.75619,348629072.657335,38.1207040012025
"1778",956,"Mission: Impossible III",2006-04-25,2006,150000000,398479497,7.1592,87359,"Mission: Impossible Collection",23479497,TRUE,620058212.663471,233409077.75619,36535518.2729949,37.7130217246182
"1779",11619,"Flushed Away",2006-10-22,2006,149000000,178120010,5.8712,NA,NA,-194379990,FALSE,277165515.093489,231853017.237816,-302467028.00105,36.9011342265953
"1780",82,"Miami Vice",2006-07-27,2006,135000000,163800000,2.8912,NA,NA,-173700000,FALSE,254882712.90976,210068169.980571,-270287712.041668,36.7186513339118
"1781",591,"The Da Vinci Code",2006-05-17,2006,125000000,760006945,6.7343,115776,"Robert Langdon Collection",447506945,TRUE,1182616800.805,194507564.796825,696347888.812935,38.1763716927532
"1782",920,"Cars",2006-06-08,2006,120000000,461983149,8.485,87118,"Cars Collection",161983149,TRUE,718873738.313271,186727262.204952,252055582.800891,37.637750543227
"1783",1593,"Night at the Museum",2006-12-20,2006,110000000,574480841,8.5403,85943,"Night at the Museum Collection",299480841,TRUE,893926955.242738,171166657.021206,466010312.689722,37.7686774975804
"1784",9836,"Happy Feet",2006-11-16,2006,100000000,384335608,8.1505,92012,"Happy Feet Collection",134335608,TRUE,598049465.414298,155606051.83746,209034335.820647,37.2714167200995
"1785",2486,"Eragon",2006-12-14,2006,100000000,250425512,3.7269,NA,NA,425512,FALSE,389677252.016945,155606051.83746,662122.423294544,36.8430620890625
"1786",1372,"Blood Diamond",2006-12-08,2006,100000000,171700000,6.1961,NA,NA,-78300000,FALSE,267175591.004919,155606051.83746,-121839538.588731,36.4656493379459
"1787",1422,"The Departed",2006-10-04,2006,90000000,291465000,10.3092,NA,NA,66465000,FALSE,453537178.988054,140045446.653714,103423562.353768,36.8894599843558
"1788",3683,"Flags of Our Fathers",2006-10-19,2006,90000000,65900249,2.8164,261382,"Clint Eastwood's Iwo Jima Collection",-159099751,TRUE,102544775.619955,140045446.653714,-247568841.01433,35.4026822743382
"1789",9992,"Arthur and the Invisibles",2006-12-13,2006,86000000,108605609,4.0553,85817,"Arthur and the Invisibles Collection",-106394391,TRUE,168996900.238929,133821204.580216,-165556111.21161,35.8568007347245
"1790",1581,"The Holiday",2006-12-05,2006,85000000,205233866,7.1369,NA,NA,-7266134,FALSE,319356315.915984,132265144.061841,-11306544.2386193,36.4815317792102
"1791",7484,"Open Season",2006-09-27,2006,85000000,197300000,4.1662,66761,"Open Season Collection",-15200000,TRUE,307010740.275309,132265144.061841,-23652119.879294,36.4421070535733
"1792",9615,"The Fast and the Furious: Tokyo Drift",2006-06-03,2006,85000000,158964610,1.9927,9485,"The Fast and the Furious Collection",-53535390,TRUE,247358553.439817,132265144.061841,-83304306.7147865,36.2260632393743
"1793",9986,"Charlotte's Web",2006-12-07,2006,85000000,148964660,3.5669,NA,NA,-63535340,FALSE,231798026.059096,132265144.061841,-98864834.0955066,36.1610907371502
"1794",1247,"The Good Shepherd",2006-12-11,2006,85000000,100266865,2.4987,NA,NA,-112233135,FALSE,156021309.927696,132265144.061841,-174641550.226907,35.7652169220088
"1795",9339,"Click",2006-06-23,2006,82500000,240685326,5.8745,NA,NA,34435326,FALSE,374520933.14072,128374992.765905,53583451.2259584,36.6110190564703
"1796",950,"Ice Age: The Meltdown",2006-03-29,2006,80000000,660998756,8.3366,8354,"Ice Age Collection",460998756,TRUE,1028554066.90633,124484841.469968,717341963.231407,37.5905089765812
"1797",7518,"Over the Hedge",2006-05-17,2006,80000000,343397247,6.2389,NA,NA,143397247,FALSE,534346898.175231,124484841.469968,223134794.500311,36.9356449502696
"1798",9904,"The Wild",2006-04-06,2006,80000000,102338515,2.8932,NA,NA,-97661485,FALSE,159244922.700587,124484841.469968,-151967180.974333,35.7250431115446
"1799",9693,"Children of Men",2006-09-22,2006,76000000,70595464,5.8322,NA,NA,-119404536,FALSE,109850814.306736,118260599.39647,-185800684.184439,35.3024296174841
"1800",7551,"Déjà Vu",2006-11-22,2006,75000000,180557550,6.1672,NA,NA,-6942450,FALSE,280958474.849448,116704538.878095,-10802872.3457897,36.2282680611112
