"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability","log_budget","top_genre","resid0","ip_power_prior_decay","installment","years_since_last_installment","ip_power_evergreen_prior","ip_power_momentum_prior","resid_actor","abs_resid","actor_power_prior_sum","actor_power_prior_max","actor_momentum_prior_sum","actor_momentum_prior_max","n_cast","actor_power_prior_concentration"
"155",29845,"A Woman Under the Influence",1974-11-18,1974,1000000,12200000,1.393,NA,NA,9700000,FALSE,77613731.9587629,6361781.30809532,61709278.6885246,1.58514521986506,13.8155105579643,"Drama",0.810805215209246,0,1,NA,0,0,0.832932738123799,0.832932738123799,0,0,0,0,6,NA
"156",42448,"Harry and Tonto",1974-08-12,1974,980000,4600000,0.9301,NA,NA,2150000,FALSE,29264194.0172385,6234545.68193342,13677829.8124049,0.629968278938414,13.7953078506468,"Comedy",-0.402362001877962,0,1,NA,0,0,-0.367042108961937,0.367042108961937,0.253618245890568,1.15036712356267,0.216729541314216,0.975966822436821,6,4.53582162246731
"157",27085,"The Land That Time Forgot",1974-08-13,1974,625000,4408872,4.4389,211753,"Caprona (Amicus) Collection",2846372,TRUE,28048279.4793848,3976113.31755958,18107996.1854859,1.03733177179953,13.3455069287185,"Science Fiction",-0.0416713959099781,0,1,NA,0,0,0.0200125567643283,0.0200125567643283,0,0,0,0,6,NA
"158",28153,"It's Alive",1974-04-26,1974,500000,7100000,1.9065,256297,"It's Alive Collection",5850000,TRUE,45168647.2874768,3180890.65404766,37216420.6523576,1.73695123273306,13.1223633774043,"Horror",0.152879996356093,0,1,NA,0,0,0.163335921315295,0.163335921315295,0,0,0,0,6,NA
"159",42450,"Macon County Line",1974-08-08,1974,225000,1.8e+07,1.7443,458697,"Macon County Collection",17437500,TRUE,114512063.545716,1431400.79432145,110933561.559912,3.46573590279973,12.3238556811866,"Drama",2.52060265099229,0,1,NA,0,0,2.47686803786368,2.47686803786368,-0.0375318150640271,0,-0.0248923949059923,0,6,0
"160",38925,"The Lords of Flatbush",1974-05-01,1974,160000,4e+06,0.5404,NA,NA,3600000,FALSE,25447125.2323813,1017885.00929525,22902412.7091432,2.30258509299405,11.982929094216,"Drama",1.31841602952834,0,1,NA,0,0,1.25962823378936,1.25962823378936,0.00451387188449471,0.0515871072513681,0.00451387188449471,0.0515871072513681,6,11.4285714285714
"161",30497,"The Texas Chain Saw Massacre",1974-10-11,1974,140000,30922680,4.1305,111751,"Texas Chainsaw Massacre Collection",30572680,TRUE,196723327.620213,890649.383133345,194496704.16238,4.48131201975289,11.8493977015914,"Horror",2.75148726849163,0,1,NA,0,0,2.70573700271335,2.70573700271335,0,0,0,0,6,NA
"162",14267,"Female Trouble",1974-10-11,1974,25000,9118,1.1494,NA,NA,-53382,FALSE,58006.7219672131,159044.532702383,-339604.609788745,-1.92491607495111,10.1266311038503,"Comedy",-3.37730680278495,0,1,NA,0,0,-3.50397269542667,3.50397269542667,0.827204283220534,1.34795860282913,0.612808005235732,0.998592293700492,6,1.62953532781668
"163",78353,"Lucky Lady",1975-12-25,1975,13000000,24441725,1.7307,NA,NA,-8058275,FALSE,142466947.040647,75774942.7067204,-46970409.7261536,-0.28494837650829,16.3804599154258,"Crime",-0.852018301312079,0,1,NA,0,0,-0.789025130419029,0.789025130419029,0.175832531653063,0.389929722958559,-0.0431195134254218,0.249016205123518,6,2.21761990965321
"164",3175,"Barry Lyndon",1975-12-18,1975,11000000,31500000,3.9508,NA,NA,4e+06,FALSE,183608515.02013,64117259.2133788,23315366.9866832,0.135801541159062,16.2134058307626,"Drama",-0.52308955198244,0,1,NA,0,0,-0.456088801019469,0.456088801019469,0.520899820486997,1.20645130257392,0.297092211706421,0.687208636894367,6,2.31609083958982
"165",17538,"Rooster Cogburn",1975-11-01,1975,10000000,17594566,1.6487,584320,"Rooster Cogburn Collection",-7405434,TRUE,102555940.815355,58288417.466708,-43165102.8514153,-0.351285720497189,16.1180956509583,"Adventure",-1.4273420725844,0,1,NA,0,0,-1.23380104779808,1.23380104779808,-0.364462465175292,0,-0.226832898420028,0,6,0
"166",20187,"The Eiger Sanction",1975-05-21,1975,9000000,14200000,1.2644,NA,NA,-8300000,FALSE,82769552.8027253,52459575.7200372,-48379386.4973676,-0.460273344603159,16.0127351353005,"Action",-1.47741590783965,0,1,NA,0,0,-1.35915750234369,1.35915750234369,0.192125143638891,0.467560240894461,0.138435589805202,0.320100026649392,6,2.43362337713206
"167",39282,"Funny Lady",1975-03-15,1975,8500000,40055897,0.4736,449750,"Fanny Brice Collection",18805897,TRUE,233479484.633946,49545154.8467018,109616597.517191,0.633919008253872,15.9555767214605,"Comedy",-0.3101703871377,0,1,NA,0,0,-0.240469359658557,0.240469359658557,-0.334091291613576,0,-0.296442861676867,0.0624894312773071,6,0
"168",983,"The Man Who Would Be King",1975-12-03,1975,8000000,1.1e+07,1.565,NA,NA,-9e+06,FALSE,64117259.2133788,46630733.9733664,-52459575.7200372,-0.59783700075562,15.8949520996441,"Adventure",-1.69944310453354,0,1,NA,0,0,-1.5157547012635,1.5157547012635,-0.524789245309108,0,-0.267143598935499,0,6,0
"169",11963,"Three Days of the Condor",1975-09-24,1975,7800000,41509797,2.9422,NA,NA,22009797,FALSE,241954037.64943,45464965.6240322,128291623.58935,0.75551500609543,15.8696342916598,"Thriller",0.0566852176264567,0,1,NA,0,0,0.104823499787087,0.104823499787087,-0.237178570561987,0.199081855221085,-0.0769952075786256,0.141889190335961,6,-0.839375390236003
"170",578,"Jaws",1975-06-20,1975,7000000,470653000,11.9033,2366,"Jaws Collection",453153000,TRUE,2743361854.59585,40801892.2266956,2641357124.02911,3.29192021120684,15.7614207070196,"Horror",1.85091074198174,0,1,NA,0,0,1.91688810084568,1.91688810084568,0.358237979215055,1.4801181691612,0.230648722328241,1.09649850847668,6,4.13166178640334
"171",11484,"Rollerball",1975-06-25,1975,6000000,3e+07,3.5799,NA,NA,1.5e+07,FALSE,174865252.400124,34973050.4800248,87432626.200062,0.693147180559945,15.6072700271923,"Science Fiction",-0.285994096773107,0,1,NA,0,0,-0.185447660174107,0.185447660174107,0.0722641160161245,0.183103944648128,0.0468761551099957,0.116752229780641,6,2.53381560230075
"172",8043,"Breakheart Pass",1975-12-09,1975,6000000,2130000,0.777,NA,NA,-12870000,FALSE,12415432.9204088,34973050.4800248,-75017193.2796532,-1.95192822138088,15.6072700271923,"Thriller",-2.68079850069164,0,1,NA,0,0,-2.6442445810724,2.6442445810724,0.29878510714391,0.722835832122532,0.250659106517077,0.622150566353707,6,2.41924987169584
"173",4704,"At Long Last Love",1975-03-01,1975,6000000,1500000,1.1739,NA,NA,-13500000,FALSE,8743262.6200062,34973050.4800248,-78689363.5800558,-2.30258509299405,15.6072700271923,"Comedy",-3.28655531621305,0,1,NA,0,0,-3.23223333065558,3.23223333065558,0.481450617854033,0.718875102364507,0.342237997788413,0.543636174655676,6,1.49314400211749
"174",11843,"The Return of the Pink Panther",1975-05-21,1975,5000000,41833347,1.8584,937,"The Pink Panther (Original) Collection",29333347,TRUE,243839959.396566,29144208.733354,170979437.563181,1.20796515228865,15.4249484703984,"Comedy",0.203119261919448,0,1,NA,0,0,0.249391069540916,0.249391069540916,-0.033157134090139,0,-0.033157134090139,0,6,0
"175",19740,"The Great Waldo Pepper",1975-03-13,1975,5000000,20642922,0.4263,NA,NA,8142922,FALSE,120324325.526869,29144208.733354,47463803.6934841,0.501643856052495,15.4249484703984,"Adventure",-0.653777273748961,0,1,NA,0,0,-0.490841286773118,0.490841286773118,-0.241588457441251,0.302273331582183,-0.0792565478352457,0.145792592915468,6,-1.25119111560075
"176",31604,"The Killer Elite",1975-12-19,1975,5000000,1e+06,0.7867,NA,NA,-11500000,FALSE,5828841.7466708,29144208.733354,-67031680.0867142,-2.52572864430826,15.4249484703984,"Crime",-3.20220383766808,0,1,NA,0,0,-3.18140006712689,3.18140006712689,0.0543719628121726,0.179389021804253,0.0222294586176158,0.0909896087309975,6,3.29929273335139
"177",10711,"French Connection II",1975-05-18,1975,4300000,12500000,0.9485,155474,"French Connection Collection",1750000,TRUE,72860521.833385,25064019.5106844,10200473.0566739,0.150822889734584,15.2741255806638,"Action",-0.950889855370067,0.869000416979216,2,4,1.58342199732502,0.869000416979216,-1.43371949976376,1.43371949976376,0.408545170799993,0.963417522864063,0.217331651044077,0.528659548944452,6,2.35816646902849
"178",31121,"Shampoo",1975-02-11,1975,4000000,6e+07,1.3859,NA,NA,5e+07,FALSE,349730504.800248,23315366.9866832,291442087.33354,1.79175946922805,15.2018049190842,"Comedy",0.761363827168151,0,1,NA,0,0,0.797783013273335,0.797783013273335,0.000627818606987438,0.00717506979414215,0.000540368482782157,0.00617563980322465,6,11.4285714285714
"179",4990,"Hustle",1975-12-25,1975,3050000,10390000,1.0707,NA,NA,2765000,FALSE,60561665.7479096,17777967.3273459,16116747.4295448,0.309411482617661,14.9306521485836,"Crime",-0.423660229931789,0,1,NA,0,0,-0.424681488825916,0.424681488825916,-0.216313763566824,0.238875176081217,-0.296291107239413,0.205601769423043,6,-1.10429947749221
"180",510,"One Flew Over the Cuckoo's Nest",1975-11-19,1975,3000000,108981275,7.5945,NA,NA,101481275,FALSE,635234605.325411,17486525.2400124,591518292.22538,2.67627305793863,14.9141228466324,"Drama",1.86861513992151,0,1,NA,0,0,1.87824769265607,1.87824769265607,0.45553617410288,1.09305447730758,0.261250077176485,0.624149876858363,6,2.39948996248259
"181",11686,"Love and Death",1975-06-10,1975,3000000,20173742,0.671,NA,NA,12673742,FALSE,117589549.556166,17486525.2400124,73873236.4561351,0.989478837270623,14.9141228466324,"Comedy",-0.0738561636626219,0,1,NA,0,0,-0.0501392159156339,0.0501392159156339,0.31926615228272,0.554273724189898,0.218045971865597,0.377069655897691,6,1.73608671081134
"182",29859,"The Adventure of Sherlock Holmes' Smarter Brother",1975-12-14,1975,2800000,2e+07,0.338,NA,NA,1.3e+07,FALSE,116576834.933416,16320756.8906782,75774942.7067204,1.04982212449868,14.8451299751454,"Comedy",-0.0214125030405728,0,1,NA,0,0,-0.00074184834610211,0.00074184834610211,0.240324045627429,0.428930044947847,0.263934760129622,0.545649755462753,6,1.78479870305118
"183",22094,"Hard Times",1975-08-13,1975,2700000,5e+06,1.7873,NA,NA,-1750000,FALSE,29144208.733354,15737872.7160112,-10200473.0566739,-0.300104592450338,14.8087623309746,"Drama",-1.11982620219061,0,1,NA,0,0,-1.11484570987824,1.11484570987824,-0.154907897474812,0.0204993661528922,-0.193427338061918,0.0151863039584886,6,-0.132332608518074
"184",32620,"The Drowning Pool",1975-07-18,1975,2700000,2600000,0.663,434270,"Lew Harper Collection",-4150000,TRUE,15154988.5413441,15737872.7160112,-24189693.2486838,-0.954031059857002,14.8087623309746,"Thriller",-1.77432980860515,0,1,NA,0,0,-1.77303298721858,1.77303298721858,0.423209940067954,1.02133441386463,0.324393735445464,0.77429390230841,6,2.41330440797454
"185",1835,"Farewell, My Lovely",1975-08-08,1975,2500000,2e+06,1.1451,515268,"Philip Marlowe (Robert Mitchum) Collection",-4250000,TRUE,11657683.4933416,14572104.366677,-24772577.4233509,-1.13943428318836,14.7318012898384,"Crime",-1.89527425426243,0,1,NA,0,0,-1.90507552153173,1.90507552153173,-0.478733677642836,0,-0.387766255203002,0,6,0
"186",3121,"Nashville",1975-06-11,1975,2200000,9995555,5.1068,NA,NA,4495555,FALSE,58262508.265144,12823451.8426758,26203878.6584546,0.597392401936211,14.6039679183285,"Drama",-0.245777998324481,0,1,NA,0,0,-0.249839944498756,0.249839944498756,-1.80123409316934e-05,0.767451530098132,-0.00554827921917923,0.517445197297456,6,-42606.9844562941
"187",84259,"Hearts of the West",1975-10-08,1975,2000000,1600000,0.2271,NA,NA,-3400000,FALSE,9326146.79467328,11657683.4933416,-19818061.9386807,-1.13943428318836,14.5086577385242,"Comedy",-2.24919470296251,0,1,NA,0,0,-2.24338055466781,2.24338055466781,-0.265592159497653,0,-0.195087085238836,0,6,0
"188",968,"Dog Day Afternoon",1975-09-21,1975,1800000,56665856,2.9522,NA,NA,52165856,FALSE,330296307.063636,10491915.1440074,304066519.203617,2.53309444562119,14.4032972228664,"Crime",1.73964103113328,0,1,NA,0,0,1.7153350819255,1.7153350819255,0.246594977847703,0.661663094316241,0.183647989895476,0.501563882589899,6,2.68319776862968
"189",36685,"The Rocky Horror Picture Show",1975-08-14,1975,1400000,171181400,2.9557,694606,"The Rocky Horror Picture Show Collection",167681400,TRUE,997789290.573553,8160378.44533912,977388344.460205,3.88996084445018,14.1519827945855,"Comedy",2.73936143919669,0,1,NA,0,0,2.72942705608068,2.72942705608068,0.0648311797473837,0.259324718989535,0.0218292496530021,0.0873169986120084,6,4
"190",31671,"Breakout",1975-05-01,1975,1000000,1.6e+07,3.1071,NA,NA,13500000,FALSE,93261467.9467328,5828841.7466708,78689363.5800558,1.85629799036563,13.8155105579643,"Action",0.587575034018847,0,1,NA,0,0,0.608817764989275,0.608817764989275,-0.501577130288535,0.0341058095625216,-0.558875737157617,0.0252662051550168,6,-0.0679971384319338
"191",18710,"Capone",1975-04-16,1975,970000,2e+06,0.9937,NA,NA,-425000,FALSE,11657683.4933416,5653976.49427067,-2477257.74233509,-0.192684343829501,13.7850513504796,"Crime",-1.05692639832182,0,1,NA,0,0,-1.10853021273232,1.10853021273232,0.101523658911621,0.396162148691643,0.0719351373689744,0.35229810728248,6,3.90216579010919
"192",35711,"Cooley High",1975-06-25,1975,750000,1.3e+07,2.12,NA,NA,11125000,FALSE,75774942.7067204,4371631.3100031,64845864.4317126,1.93634069803916,13.5278284855125,"Comedy",0.714276141677433,0,1,NA,0,0,0.676783013803459,0.676783013803459,0,0,0,0,6,NA
"193",12223,"The Stepford Wives",1975-02-12,1975,500000,8700000,1.2687,374384,"Stepford Collection",7450000,TRUE,50710923.196036,2914420.8733354,43424871.0126975,1.94017947434633,13.1223633774043,"Mystery",0.782165470611282,0,1,NA,0,0,0.737201335536326,0.737201335536326,0,0,0,0,6,NA
"194",4917,"A Boy and His Dog",1975-03-23,1975,400000,6900000,0.8696,NA,NA,5900000,FALSE,40219008.0520285,2331536.69866832,34390166.3053577,1.93152141160321,12.8992198260901,"Drama",0.893158767625992,0,1,NA,0,0,0.813825823771032,0.813825823771032,-0.0288950441518845,0,-0.0136490523973251,0,6,0
"195",39154,"The Giant Spider Invasion",1975-10-16,1975,300000,1.5e+07,0.3733,NA,NA,14250000,FALSE,87432626.200062,1748652.52400124,83060994.8900589,2.99573227355399,12.6115377536383,"Horror",1.19406381669651,0,1,NA,0,0,1.12096207433849,1.12096207433849,0.0299954670614106,0.119981868245643,0.0141688553736552,0.0566754214946208,6,4
"196",13282,"Death Race 2000",1975-04-30,1975,300000,8e+06,1.4089,434533,"Death Race (1975) Collection",7250000,TRUE,46630733.9733664,1748652.52400124,42259102.6633633,2.36712361413162,12.6115377536383,"Action",0.960546769506549,0,1,NA,0,0,0.928629602792017,0.928629602792017,0.0465330246019682,0.314907058447341,0.0341319717831966,0.271043017038178,6,6.76738856201541
"197",19174,"Dolemite",1975-04-26,1975,120000,1.2e+07,1.7994,405256,"Dolemite Collection",11700000,TRUE,69946100.9600496,699461.009600496,68197448.4360483,3.68887945411394,11.6952470217642,"Action",2.17738808008392,0,1,NA,0,0,2.10501325404262,2.10501325404262,0,0,0,0,6,NA
"198",5725,"Supervixens",1975-04-02,1975,100000,1.7e+07,3.8053,1438358,"Russ Meyer's Vixens Trilogy",16750000,TRUE,99090309.6934036,582884.17466708,97633099.2567359,4.21950770517611,11.5129254649702,"Comedy",2.76673842285428,0,1,NA,0,0,2.64027979839078,2.64027979839078,0,0,0,0,6,NA
"199",29473,"Let's Do It Again",1975-10-11,1975,70000,11800000,0.3768,NA,NA,11625000,FALSE,68780332.6107154,408018.922266956,67760285.305048,4.21106883653024,11.1562505210315,"Comedy",2.71746056872907,0,1,NA,0,0,2.57525341285486,2.57525341285486,-0.378966780156688,0.240113966529387,-0.310504926322474,0.131777338820019,6,-0.633601621836375
"200",47178,"Aloha Bobby and Rose",1975-04-29,1975,60000,3.5e+07,1.228,NA,NA,34850000,FALSE,204009461.133478,349730.504800248,203135134.871477,5.4524680463753,11.0020998412042,"Drama",4.19688673640554,0,1,NA,0,0,4.03378885705514,4.03378885705514,0.144976210056122,0.323775849504012,0.109015941791822,0.239859048729274,6,2.23330330803015
"201",10730,"King Kong",1976-09-08,1976,23000000,90614445,1.7864,135498,"King Kong (1976) Collection",33114445,TRUE,499482902.946801,126780082.003222,182532697.938747,0.45482868962298,16.9510047738934,"Adventure",0.00897143612201163,0,1,NA,0,0,0.236776633975166,0.236776633975166,-0.482141432944326,0.305694359372609,-0.383069466720477,0.194919329327959,6,-0.634034618235989
"202",100922,"The Blue Bird",1976-04-30,1976,12000000,3500000,0.3425,NA,NA,-26500000,FALSE,19292621.1744033,66146129.7408113,-146072703.177625,-2.14843441316679,16.3004172077523,"Adventure",-2.6687834038032,0,1,NA,0,0,-2.46970407776949,2.46970407776949,0.0301576346457507,0.181377749224267,0.0172650981784959,0.111638625609247,6,6.01432278608177
"203",42252,"The Missouri Breaks",1976-05-19,1976,10000000,1.4e+07,1.0766,NA,NA,-1.1e+07,FALSE,77170484.6976132,55121774.7840094,-60633952.2624104,-0.579818495252942,16.1180956509583,"Western",-0.536055015929489,0,1,NA,0,0,-0.498111602377606,0.498111602377606,0.779555619720763,1.84435355437001,0.466733463710596,1.18385988580513,6,2.36590373760715
"204",10649,"The Enforcer",1976-12-16,1976,9000000,46236000,1.8244,10456,"Dirty Harry Collection",23736000,TRUE,254861037.891346,49609597.3056085,130837044.627325,0.720243406221647,16.0127351353005,"Crime",0.645900993153532,0.349908624395203,2,5,0.740756563657562,0.349908624395203,0.452928113246654,0.452928113246654,-0.0270430060861541,0.105161676702758,-0.083077824516101,0.069136929066085,6,-3.88868295069463
"205",23479,"The Bad News Bears",1976-04-06,1976,9000000,42349782,0.8939,215326,"The Bad News Bears Collection",19849782,TRUE,233439514.55559,49609597.3056085,109415521.291568,0.632447964294747,16.0127351353005,"Family",-0.0903528354776478,0,1,NA,0,0,-0.0372865761909717,0.0372865761909717,-0.301842303058176,0.482482483788825,-0.16726787958417,0.307644414328151,6,-1.59845879421293
"206",10803,"Logan's Run",1976-06-23,1976,9000000,2.5e+07,1.703,NA,NA,2500000,FALSE,137804436.960024,49609597.3056085,13780443.6960024,0.105360515657826,16.0127351353005,"Action",-0.376950353278055,0,1,NA,0,0,-0.261203824470718,0.261203824470718,-0.118573928995604,0.00765241064253391,-0.0876847355629923,0,6,-0.0645370420576822
"207",891,"All the President's Men",1976-04-09,1976,8500000,70600000,2.0955,NA,NA,49350000,FALSE,389159729.975106,46853508.566408,272025958.559086,1.20067324912877,15.9555767214605,"Drama",1.04709263095392,0,1,NA,0,0,1.10019738673203,1.10019738673203,-0.400009698379491,0.0698060136614168,-0.161897994047029,0.060082592760818,6,-0.174510802973561
"208",6883,"Two-Minute Warning",1976-11-12,1976,6700000,6700000,0.6185,NA,NA,-10050000,FALSE,36931589.1052863,36931589.1052863,-55397383.6579295,-0.916290731874155,15.7176180843612,"Action",-1.43239225855831,0,1,NA,0,0,-1.32967625018852,1.32967625018852,-0.060128575670585,0,0.0796488392952456,0.251743161146464,6,0
"209",11558,"Silver Streak",1976-12-03,1976,6500000,51100000,0.9677,NA,NA,34850000,FALSE,281672269.146288,35829153.6096061,192099385.122273,1.14569158843391,15.6873127348659,"Comedy",0.705717883207111,0,1,NA,0,0,0.761062176681346,0.761062176681346,0.0882809863720304,0.428633305609406,0.134998601181538,0.469389690945658,6,4.8553298193008
"210",10518,"Marathon Man",1976-10-08,1976,6500000,21709020,2.3075,NA,NA,5459020,FALSE,119663971.122156,35829153.6096061,30091087.0981403,0.289634933607337,15.6873127348659,"Thriller",0.104761172288775,0,1,NA,0,0,0.142337399824785,0.142337399824785,0.0895742680604209,1.21908998824641,0.124953023320828,0.873620156879206,6,13.6098236094331
"211",19610,"A Star Is Born",1976-12-17,1976,6000000,8e+07,1.4478,NA,NA,6.5e+07,FALSE,440974198.272075,33073064.8704056,358291536.096061,1.67397643357167,15.6072700271923,"Drama",1.48051498756939,0,1,NA,0,0,1.51824070142582,1.51824070142582,-0.0576295118988463,0.0473721793230494,-0.011114878455267,0.0337720917152904,6,-0.822012503007122
"212",12268,"The Pink Panther Strikes Again",1976-09-16,1976,6000000,33833201,1.7762,937,"The Pink Panther (Original) Collection",18833201,TRUE,186494608.574412,33073064.8704056,103811946.398398,0.813392397373824,15.6072700271923,"Comedy",0.36425386845543,0.17482636889964,2,1,0.203119261919448,0.17482636889964,0.311002581743724,0.311002581743724,-0.0166294105881665,0.0997564278163666,0.0138377923145934,0.0858611531212172,6,-5.99879516399417
"213",32037,"The Cassandra Crossing",1976-12-18,1976,6000000,15300000,5.5061,NA,NA,3e+05,FALSE,84336315.4195344,33073064.8704056,1653653.24352027,0.0198026272961797,15.6072700271923,"Action",-0.508933660480603,0,1,NA,0,0,-0.41108993112555,0.41108993112555,-0.258060142982439,0.548488540551509,-0.125054643017137,0.222998799303645,6,-2.12542911203779
"214",5228,"Stay Hungry",1976-04-23,1976,5000000,24854765,1.2317,NA,NA,12354765,FALSE,137003875.863948,27560887.3920047,68101657.3839362,0.687320840355622,15.4249484703984,"Comedy",0.217306644287032,0,1,NA,0,0,0.261066575219879,0.261066575219879,-0.567077359686783,0,-0.450905410724103,0,6,0
"215",54613,"The Duchess and the Dirtwater Fox",1976-04-01,1976,4590000,4120000,0.3531,NA,NA,-7355000,FALSE,22710171.2110119,25300894.6258603,-40542065.3536389,-1.02431759258517,15.3393905820367,"Comedy",-1.50412809596333,0,1,NA,0,0,-1.46414586546948,1.46414586546948,-0.157426715616697,0.179277447999805,-0.072082967328413,0.195842930399925,6,-1.13879939181549
"216",5854,"Family Plot",1976-04-09,1976,4500000,13200000,0.9618,NA,NA,1950000,FALSE,72760742.7148924,24804798.6528042,10748746.0828818,0.159848700941896,15.3195879547405,"Comedy",-0.322229186849838,0,1,NA,0,0,-0.283121316339186,0.283121316339186,-0.0670679143923131,0.745590534954491,-0.0507657546478841,0.426553275784036,6,-11.1169482711683
"217",96696,"Gable and Lombard",1976-02-11,1976,4500000,5800000,1.3092,NA,NA,-5450000,FALSE,31970629.3747255,24804798.6528042,-30041367.2572851,-0.662510211098056,15.3195879547405,"Drama",-0.888911015973674,0,1,NA,0,0,-0.863887540475442,0.863887540475442,0.0286555916145364,0.190265544170336,0.0360726691903802,0.190265544170336,6,6.63973533437079
"218",10970,"Silent Movie",1976-06-17,1976,4400000,36145695,1.278,NA,NA,25145695,FALSE,199241485.920149,24253580.9049641,138607533.657739,1.18966258157804,15.2971150988885,"Comedy",0.705011570416081,0,1,NA,0,0,0.743127180376086,0.743127180376086,0.0793063144249935,0.14703635572279,0.073215498537643,0.123723408953805,6,1.8540308774764
"219",11422,"Midway",1976-06-18,1976,4000000,1e+08,3.2212,NA,NA,9e+07,FALSE,551217747.840094,22048709.9136038,496095973.056085,2.30258509299405,15.2018049190842,"Action",1.72742338637636,0,1,NA,0,0,1.80736431627913,1.80736431627913,-0.416073857518786,0.0962672713390523,-0.250870017753851,0.0962672713390523,6,-0.231370631918891
"220",10774,"Network",1976-11-27,1976,3800000,23700000,2.5605,NA,NA,14200000,FALSE,130638606.238102,20946274.4179236,78272920.1932934,0.91418324953459,15.1505116246966,"Drama",0.6684233449944,0,1,NA,0,0,0.685981468805461,0.685981468805461,-0.258463476508271,0.225287730167857,-0.18011267744785,0.144680763486539,6,-0.871642420087341
"221",10747,"The Outlaw Josey Wales",1976-06-30,1976,3700000,31800000,2.9136,711707,"Josey Wales Collection",22550000,TRUE,175287243.81315,20395056.6700835,124299602.137941,1.2348427382618,15.1238433776145,"Western",1.16476515629424,0,1,NA,0,0,1.15880861717768,1.15880861717768,0.0365334307240023,0.105068485255646,-0.0096878327575619,0,6,2.87595452092642
"222",26176,"Mother, Jugs & Speed",1976-05-26,1976,3000000,7e+06,2.2454,NA,NA,-5e+05,FALSE,38585242.3488066,16536532.4352028,-2756088.73920047,-0.0689928714869514,14.9141228466324,"Comedy",-0.597496178119588,0,1,NA,0,0,-0.57629110706122,0.57629110706122,-0.156866705595536,0.410737695720617,-0.00914905450961535,0.381468594571749,6,-2.61838670074235
"223",794,"The Omen",1976-06-25,1976,2800000,60922980,3.2802,10919,"The Omen Collection",53922980,TRUE,335818278.273071,15434096.9395226,297233035.924264,2.16370029438722,14.8451299751454,"Horror",1.15260799005778,0,1,NA,0,0,1.17561581290634,1.17561581290634,-0.00584294131662914,0,-0.0023755626629862,0,6,0
"224",10640,"Futureworld",1976-07-14,1976,2500000,4200000,1.698,166698,"Westworld Collection",-2050000,TRUE,23151145.409284,13780443.6960024,-11299963.8307219,-0.397496938458987,14.7318012898384,"Action",-1.02647367110021,0.357639200162849,2,3,0.560889915624353,0.357639200162849,-1.19392571126519,1.19392571126519,-0.101937645195584,0.264658755967685,-0.0715712719402824,0.168753873378193,6,-2.59628084855104
"225",103,"Taxi Driver",1976-02-09,1976,1900000,28579636,11.9004,NA,NA,23829636,FALSE,157536025.900097,10473137.2089618,131353182.877692,1.79454981819492,14.4573644441367,"Crime",1.54211875003375,0,1,NA,0,0,1.51768819396646,1.51768819396646,0.188979255578186,1.54393063916907,0.0739144239633138,0.710511675738112,6,8.16984189320348
"226",7340,"Carrie",1976-11-03,1976,1800000,33800000,5.3659,257053,"Carrie Collection",29300000,TRUE,186311598.769952,9921919.46112169,161506800.117148,2.0163834057127,14.4032972228664,"Horror",0.954701617425218,0,1,NA,0,0,0.958200873451816,0.958200873451816,0,0,0,0,6,NA
"227",4780,"Obsession",1976-08-01,1976,1400000,4468000,2.8533,NA,NA,968000,FALSE,24628408.9734954,7717048.46976132,5335787.79909211,0.244177912711586,14.1519827945855,"Thriller",-0.116489854333059,0,1,NA,0,0,-0.146704180075915,0.146704180075915,0.0211033113663553,0.0697379554952291,0.0160735718094129,0.0516631481039565,6,3.30459776120307
"228",42239,"Ode to Billy Joe",1976-06-04,1976,1100000,2.7e+07,0.2862,NA,NA,24250000,FALSE,148828791.916825,6063395.22624103,133670303.851223,2.28423595432585,13.9108207377686,"Drama",1.89653247065152,0,1,NA,0,0,1.85935360997815,1.85935360997815,-0.0473646878223798,0,-0.0363616039234007,0,6,0
"229",1366,"Rocky",1976-11-20,1976,1000000,117253345,10.2268,1575,"Rocky Collection",114753345,TRUE,646321247.576176,5512177.47840094,632540803.880173,3.84804620382994,13.8155105579643,"Drama",3.44942978355828,0,1,NA,0,0,3.40804262234146,3.40804262234146,0.0821499915247345,0.299165755077564,0.0559355173690668,0.21974022134938,6,3.64170159393734
"230",5002,"Lifeguard",1976-07-23,1976,900000,5400000,1.1777,NA,NA,3150000,FALSE,29765758.3833651,4960959.73056085,17363359.056963,0.8754687373539,13.7101500423064,"Comedy",0.209111542442975,0,1,NA,0,0,0.177156715816382,0.177156715816382,0.0269279774606761,0.107711909842704,0.0109480986336896,0.0437923945347583,6,4
"231",21241,"Cannonball",1976-07-06,1976,780000,1500000,0.8329,NA,NA,-450000,FALSE,8268266.21760141,4299498.43315273,-2480479.86528042,-0.262364264467491,13.5670491986658,"Action",-1.02470414623592,0,1,NA,0,0,-1.0169437892872,1.0169437892872,0.149123126702848,0.371451841116807,0.134856420571719,0.319711562507009,6,2.4909070063759
